favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,coordinates 
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/ZyqchfZ9bj FAMOSA CANTANDO NA RUA! - Do Lixo ao Luxo 2 (The Sims 4)',,False,Thu Jan 17 03:22:07 +0000 2019,0,1085739012638281728,
1,Twitter for Android,"b'@ninjadoms eu acho que esse termo tem a ver com o fato deles revirarem latas de lixo na rua, n\xc3\xa3o de latir'",ninjadoms,False,Sat Jan 12 16:09:00 +0000 2019,0,1084120067778985985,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/BeuLAdqxJC lixo na rua',,False,Mon Jan 14 18:14:52 +0000 2019,0,1084876518067748864,
1,Twitter for Android,b'trabalhar pra morar num lugar onde ngm taque fogo em lixo/mato na rua',,False,Wed May 15 23:06:59 +0000 2019,0,1128798962402648065,
50,Twitter for Android,b'Como algu\xc3\xa9m pode n\xc3\xa3o ter vergonha de ter votado na @mariadorosario?\nO PT n\xc3\xa3o t\xc3\xa3o nem a\xc3\xad para o Brasil!\nS\xc3\xb3 querem at\xe2\x80\xa6 https://t.co/pcy9XzjJ4I',,False,Fri May 24 16:31:28 +0000 2019,8,1131960920475881472,
245,Twitter Web Client,"b'M\xc3\xaas passado, a C\xc3\xa2mara ficou 3 sess\xc3\xb5es discutindo a mudan\xc3\xa7a do nome de uma rua. Na 1\xc2\xaa sess\xc3\xa3o deste m\xc3\xaas, o projeto fo\xe2\x80\xa6 https://t.co/YzZDm6Y2Ey'",,False,Tue Mar 12 21:38:56 +0000 2019,60,1105583979292491777,
2,Twitter Web App,"b'putz comprei couve, brocolis, miojo e tomate novinhos e deixei eles na sacola (sem guardar)\nda\xc3\xad fui recolher o lixo\xe2\x80\xa6 https://t.co/ztGPUoRfn4'",,False,Tue Feb 19 17:33:29 +0000 2019,1,1097912067284189184,
1,Twitter for Android,"b'Autoestima um lixo, uma dor absurda e quase desmaio na rua, ok tudo certo'",,False,Wed Feb 13 19:41:30 +0000 2019,0,1095769954627043330,
11,erased161403,"b'O lixo que voc\xc3\xaa joga na rua escorre pela chuva at\xc3\xa9 os bueiros e fazem um longo caminho at\xc3\xa9 cair nos oceanos, matand\xe2\x80\xa6 https://t.co/ckWI8VzkXS'",,False,Tue Feb 19 23:00:57 +0000 2019,5,1097994474729426944,
1,Twitter for Android,"b'se eu vejo algu\xc3\xa9m jogar lixo na rua fa\xc3\xa7o a pessoa pegar de volta com a boca, arrombado'",,False,Sat Mar 09 20:33:15 +0000 2019,0,1104480288904749057,
0,Twitter for Android,"b'Tive q ir na rua comprar um sorrisal e um Dorflex, pq dor de cabe\xc3\xa7a e enj\xc3\xb4o \xc3\xa9 lixo \xf0\x9f\xa4\x95\xf0\x9f\x98\xb7'",,False,Sat Mar 30 16:03:06 +0000 2019,0,1112022447140884481,
0,Twitter for Android,b'Fui obrigado a comer um joelho na rua e t\xc3\xb4 me sentindo um lixo',,False,Wed Jan 30 20:45:16 +0000 2019,0,1090712571626307595,
0,Twitter for Android,b'Ce esse video n comseguir  acabar com os lixos na rua eu n sei o q pode conseguir https://t.co/i9rFlyfEQK',,False,Wed Apr 10 12:16:43 +0000 2019,0,1115951743525896194,
10,Twitter for iPhone,"b'Carna em CG vai ser um lixo, proibiram de fazer na ferrovi\xc3\xa1ria, o Calcinha Molhada e o T\xc3\xa1 Dando Pinta fecharam, eu\xe2\x80\xa6 https://t.co/GFZfja0RWJ'",,False,Thu Jan 17 21:18:09 +0000 2019,1,1086009807776161793,
5,Twitter for Android,"b'um mo\xc3\xa7o me assediou na rua, chamei ele de lixo ficou quieto\xf0\x9f\x98\x85'",,False,Mon Apr 08 23:06:19 +0000 2019,0,1115390443582369792,
0,Twitter for iPhone,b'Seriao. N\xc3\xa3o da pra eu estrear um vestidinho novo ou a botinha nova ou a brusinha nova pra ir levar o lixo na rua.',fantinismo,False,Tue Jan 08 03:06:55 +0000 2019,0,1082473696420343808,
1,Twitter Web Client,b'@AraciPatriota @elianaosonho @0_marcia @fabifbbr @AndreSoniandre @MsCMauro @SPD_33 @belvangrol @CelinhaPradoV\xe2\x80\xa6 https://t.co/BZlXycW7S3',AraciPatriota,False,Fri Jan 25 16:10:04 +0000 2019,0,1088831378706386947,
14,Twitter for Android,"b'Cara cada dia que passa eu pego mais nojo desses homens escrotos, nojentos que n\xc3\xa3o podem ver uma mulher na rua que\xe2\x80\xa6 https://t.co/uaHUPCodVa'",,False,Tue Apr 16 14:50:58 +0000 2019,2,1118164889774776321,
0,Twitter for Android,"b'Eu sou muito rancorosa mas minha mem\xc3\xb3ria \xc3\xa9 um lixo, tem gente que eu vejo na rua e sinto meu rosto se contorcer de\xe2\x80\xa6 https://t.co/v3gAWTmATZ'",,False,Thu Feb 28 23:54:42 +0000 2019,0,1101269491772768257,
2,Twitter for iPhone,b'a sequela se manifestou cedo hj\nfui descer com o lixo p obviamente colocar na lixeira e quando vi tava atravessando a rua com: o lixo \xf0\x9f\x98\x86\xf0\x9f\x98\x86',,False,Thu Jan 24 09:03:20 +0000 2019,0,1088361599742685184,
8,Twitter for Android,b'@Milakbps Verdade Mi \nNo Jap\xc3\xa3o se voc\xc3\xaa \xc3\xa9 pego jogando lixo na rua voc\xc3\xaa \xc3\xa9 multado e pode ser processado\nAqui no Bras\xe2\x80\xa6 https://t.co/wmqAllTDPY',Milakbps,False,Sun May 05 17:55:32 +0000 2019,0,1125096705618325505,
2,Twitter for Android,b'\xc3\x93dio dessas pessoa que jogam lixo na rua/estrada',,False,Fri Apr 19 23:24:45 +0000 2019,0,1119381348962197505,
0,Twitter for iPhone,"b'@marchezan_ \xc3\x89 s\xc3\xb3 o q falta!!! Agora tenho q pagar o valor de NY. Nem numa pra\xc3\xa7a podemos ficar, cheio de barracos, lixos na rua, etc.. etc...'",marchezan_,False,Fri Mar 15 15:13:54 +0000 2019,0,1106574246598332417,
0,Twitter for iPhone,b'Tava num uber esses dias. O carro da frente simplesmente come\xc3\xa7ou a jogar MUITO lixo de fast food na rua. Motorista\xe2\x80\xa6 https://t.co/u6jOel2Kv4',affbricio,False,Fri May 03 23:45:43 +0000 2019,0,1124460055791841280,
2,Twitter for Android,b'@marciatiburi A mulher tem que aprender \xc3\xa9 se dar valor na escola. N\xc3\xa3o virar esse lixo feminista que rebaixam a mulh\xe2\x80\xa6 https://t.co/xQWdiEjfcm',marciatiburi,False,Mon Jan 07 05:19:13 +0000 2019,0,1082144602449215488,
4,Facebook,b'Olha que interessante esse projeto! Isso deveria ser feito aqui em S\xc3\xa3o Vicente!! \nConseguem imaginar uma cidade que\xe2\x80\xa6 https://t.co/HIs1HZmSni',,False,Wed Feb 06 19:47:23 +0000 2019,0,1093234720383619072,
19,Twitter for iPhone,b'\xc3\xa9 exaustivo dormir e acordar com medo de pisar fora de casa e ser assediada na rua. eu n\xc3\xa3o fa\xc3\xa7o ideia de qnd foi ul\xe2\x80\xa6 https://t.co/i5CGdeal39',,False,Mon May 27 23:50:02 +0000 2019,8,1133158451532767233,
3,Twitter for iPhone,b'sera que agora os cidad\xc3\xa3os \xe2\x80\x9cde bem\xe2\x80\x9d entenderam o pq n\xc3\xa3o se pode jogar lixo na rua?',,False,Thu Feb 21 23:45:33 +0000 2019,1,1098730477790420992,
0,Twitter Web App,b'eu vejo esses video de gente salvando animais marinhos e acho lindo mas q q adianta se tem uns filho DA puta do car\xe2\x80\xa6 https://t.co/e43lj7Qhvy',,False,Sat Jan 12 00:17:58 +0000 2019,0,1083880732924276736,
0,Twitter for Android,b'e wgora eu to mesnindo um lixo nao tenho vontsde nem de sair na rua ????? tudo pra me curar :) esse eh o pre\xc3\xa7o da c\xe2\x80\xa6 https://t.co/RiZxlLmeVk',gwanjju,False,Sun Jan 27 23:13:36 +0000 2019,0,1089662739126071296,
15,Twitter Web Client,b'@roxmo Igual para as enchentes. O povo joga toda sorte de lixo na rua e reclama que basta um chuvinha para alagar t\xe2\x80\xa6 https://t.co/D3cSvl3rlU',roxmo,False,Mon May 13 19:46:23 +0000 2019,0,1128023703487299584,
4,Twitter for iPhone,b'mano como vcs conseguem jogar lixo na rua e n\xc3\xa3o ficarem com a consci\xc3\xaancia pesada',,False,Fri Jan 18 21:40:05 +0000 2019,2,1086377715224203264,
6,Twitter Web Client,"b'@LutePeloPovo Tirando da boca de crian\xc3\xa7as,que vivem na rua,pedindo centavos,comendo comidas do lixo,vestindos roupa\xe2\x80\xa6 https://t.co/38bNGTjq7z'",ApoioTotalAoJB,False,Tue Apr 23 19:35:51 +0000 2019,2,1120773296788791296,
6,Twitter for Android,"b'Rindo aqui que tava tendo rol\xc3\xaa aqui em casa, eu e Fernanda vimos o caminh\xc3\xa3o de lixo passando na rua de madrugada e\xe2\x80\xa6 https://t.co/XWG5PPUA4B'",,False,Sun Apr 14 20:46:36 +0000 2019,0,1117529609317355526,
2,Twitter for Android,"b'@senadorhumberto @SenadoFederal @jairbolsonaro Vagabundo DESGRA\xc3\x87ADO, sindicatos tem q sumir da terra igual a vc seu\xe2\x80\xa6 https://t.co/XjYd5Fl4ie'",senadorhumberto,False,Tue Mar 12 23:51:42 +0000 2019,0,1105617394054164480,
0,Facebook,"b'""Coloco o lixo na rua e em 20 minutos alg\xc3\xbaem passa e come esse lixo"" https://t.co/LslQSSNBQc'",,False,Sun Mar 24 21:51:13 +0000 2019,0,1109935725598904321,
1,Twitter for Android,"b'As pessoas que jogam lixo na rua,na praia,pela janela s\xc3\xa3o as mesmas que reivindicam postura correta dos pol\xc3\xadticos. A\xc3\xad \xc3\xa9 ruim hein'",,False,Wed Jan 02 14:48:31 +0000 2019,0,1080475934837350401,
0,Twitter Web App,b'\xc3\xa9 s\xc3\xb3 eu sair igual um lixo na rua que eu encontro todo mundo',,False,Thu May 09 21:22:38 +0000 2019,0,1126598374856302597,
0,Twitter for iPhone,b'principalmente: n\xc3\xa3o joguem lixo na rua!!! https://t.co/eP0SDP7ZSx',,False,Fri Jan 04 23:15:46 +0000 2019,0,1081328363380359169,
5,Twitter for iPhone,"b'se tu tava na cidade baixa no carnaval e jogou lixo no ch\xc3\xa3o ou n\xc3\xa3o recolheu os lixos que viu, parab\xc3\xa9ns, tu n\xc3\xa3o serv\xe2\x80\xa6 https://t.co/gkH1JgaQsR'",,False,Wed Mar 06 17:25:53 +0000 2019,2,1103345972262903808,
1,Twitter for Android,b'@Mestre_Caos @maiconkusterkkk @CorrupcaoMemes Ent\xc3\xa3o no caso que eu pegar algu\xc3\xa9m a for\xc3\xa7a fazer ela ter uma overdose\xe2\x80\xa6 https://t.co/DlMtoz4XmZ',Mestre_Caos,False,Wed Jan 16 15:22:38 +0000 2019,0,1085557949341286400,
0,Twitter for iPhone,b'@Hope_Trunks @LordOswin Pelo amor de deus amigo tu fala como se feminista sa\xc3\xadsse matando homem na rua\n\xc3\x89 s\xc3\xb3 guria na\xe2\x80\xa6 https://t.co/e20hbchyod',Hope_Trunks,False,Sat Apr 13 23:26:43 +0000 2019,0,1117207515736018946,
0,Twitter for Android,"b'3x1 dentro do CU DO EDILSON LIXO, SUJO, SE EU VER ESSE CARA NA RUA EU CUSPO NA CARA DELE'",,False,Sun May 12 21:00:57 +0000 2019,1,1127680080178745344,
3,Twitter for Android,"b'Na moral, se vc joga lixo na rua vc eh um bosta'",,False,Sun Jan 13 16:00:17 +0000 2019,0,1084480261142781952,
0,Twitter for iPhone,"b'@Jordanafsm Sim, mas eu digo no sentido de que se par\xc3\xa1ssemos de pegar panfletos na rua, n\xc3\xa3o seria mais uma forma ef\xe2\x80\xa6 https://t.co/VeYinXzl8I'",Jordanafsm,False,Sat Jan 26 22:56:24 +0000 2019,0,1089296021874708480,
1,Twitter for Android,"b""Odeio Carnaval.\nGente b\xc3\xaabada, acidentes de tr\xc3\xa2nsito, dst's, hiv, gravidez n\xc3\xa3o planejada, fedor de cerveja, gente mi\xe2\x80\xa6 https://t.co/vEEuyqFidy""",,False,Fri Jan 04 18:55:49 +0000 2019,0,1081262944166572033,
0,Twitter Web Client,"b'@oboneco_ estou cansado do @avantipalmeiras ,sou 5 estrelas e s\xc3\xb3 me fodo nessa merda!paguei dia 10/12 e at\xc3\xa9 agora n\xe2\x80\xa6 https://t.co/FcWbqSfxAI'",oboneco_,False,Fri Jan 11 17:47:13 +0000 2019,0,1083782393960517633,
1,Twitter for Android,"b'@marilupus Fez bem, pessoal ganha coragem demais quando n\xc3\xa3o d\xc3\xa1 de cobrar desses lixos na rua'",marilupus,False,Mon Jan 21 04:47:52 +0000 2019,0,1087210145543790592,
0,Twitter Web App,b'@Nicolecostacgg e tbm n jogo lixo na rua',Nicolecostacgg,False,Wed Apr 24 20:00:30 +0000 2019,0,1121141887971282947,
0,Google,b'I liked a @YouTube video https://t.co/zRSVUNyOLy FIQUEI FAMOSA CANTANDO NA RUA! - Do Lixo ao Luxo 2 (The Sims 4)',,False,Thu Jan 17 04:57:17 +0000 2019,0,1085762963120771072,
1,Twitter for Android,b'@lxhwc @dvkrjj oi lixos tem bloquin na minha rua VEM VEM VEM',lxhwc,False,Fri Mar 01 00:28:52 +0000 2019,0,1101278089718452225,
94,Twitter for iPad,b'Cobertura da m\xc3\xaddia quando ocorre tempestade de ver\xc3\xa3o e alagamentos na cidade de SP:\n\nHaddad: Culpa do Haddad\nJoao D\xe2\x80\xa6 https://t.co/3NiNST72r2',,False,Fri Jan 11 19:34:04 +0000 2019,31,1083809287409934336,
6,TweetDeck,"b'Seja um foli\xc3\xa3o legal! Curta com respeito \xc3\xa0 cidade. \xe2\x9c\x8c Jogue lixo no lugar certo e nada de xixi na rua, hein! \xf0\x9f\xa7\x90 https://t.co/WZflPy3mMr'",,False,Sat Mar 02 22:51:00 +0000 2019,1,1101978237998125057,
0,Twitter for Android,"b'Lixeiro \xc3\xa9 quem joga lixo na rua, os que pegam s\xc3\xa3o coletores !!!'",,False,Sun Jan 13 18:49:54 +0000 2019,2,1084522947363160066,
3,Twitter for Android,"b'Al\xc3\xa9m de todo lixo travestido de arte, expor uma crian\xc3\xa7a a isso pode caracterizar abuso sexual e psicol\xc3\xb3gico.\n\np.s.:\xe2\x80\xa6 https://t.co/2SOmaHtDrU'",,False,Tue Jan 15 18:12:30 +0000 2019,0,1085238309574590465,
3,Twitter Web App,b'oi eu sou coach. entao galera. dica do dia.. antes de jogar lixo na rua enfie ele no seu ci\xf0\x9f\xa4\xa9',,False,Fri Apr 19 19:50:12 +0000 2019,0,1119327356487917569,
84,Twitter for Android,"b'Lixeiro \xc3\xa9 quem joga lixo na rua, os que pegam s\xc3\xa3o coletores !!!'",,False,Tue Jan 15 20:26:53 +0000 2019,13,1085272129543782401,
0,Twitter for Android,"b'@afccontador @garotadpi Pelo lixo na rua n\xc3\xa3o tinha ningu\xc3\xa9m decente, ou seja, tem que tomar um enquadro mesmo e se p\xe2\x80\xa6 https://t.co/ahNPeV0o4r'",afccontador,False,Sat Apr 13 18:54:25 +0000 2019,0,1117138988991746050,
3,Twitter for iPhone,"b'To vendo pessoal postar v\xc3\xaddeo falando cad\xc3\xaa o prefeito mostrando a rua alagada, mas na hora de jogar lixo na rua n\xc3\xa3o\xe2\x80\xa6 https://t.co/pYC9iMpn4U'",,False,Sun May 19 20:50:56 +0000 2019,5,1130214277514760192,
0,Twitter for Android,"b'@brboxe Exato, como viver n\xc3\xa3o tem, mas podemos tentar fzr nossa parte, como n jogar lixos na rua, etc, pq \xc3\xa9 pratica\xe2\x80\xa6 https://t.co/nAT1G5Pvu7'",brboxe,False,Fri Jan 18 01:56:36 +0000 2019,0,1086079879492313088,
0,Facebook,"b'CONSCIENTIZA\xc3\x87\xc3\x83O \xe2\x9c\x85 Prefeitura pede que popula\xc3\xa7\xc3\xa3o deixe de jogar lixos na rua, em especial por conta dos per\xc3\xadodos de\xe2\x80\xa6 https://t.co/xG7tGHj9MX'",,False,Thu Jan 24 21:29:22 +0000 2019,0,1088549343014068224,
1,Twitter for Android,"b'@carol_amaya98 Espera chegar no destino, da um toque p cara, da zero estrela e fala q joga lixo na rua me manda. A\xe2\x80\xa6 https://t.co/1tminNCESp'",carol_amaya98,False,Tue Jan 22 17:03:59 +0000 2019,0,1087757783267717121,
0,Twitter for Android,"b'@Selma_carvalh Faz isso aqui nos EUA jogar lixo na rua \xc3\xa9 no m\xc3\xadnimo multa de $ 200,00 d\xc3\xb3lares !'",,False,Tue Jan 08 14:42:07 +0000 2019,0,1082648649870573568,
0,Twitter for iPhone,"b'@RitaLisauskas Morava na Morgado de Mateus, Vila Mariana. Qdo chovia uma enxurrada vinha do nada e um \xe2\x80\x98mundo\xe2\x80\x99 de li\xe2\x80\xa6 https://t.co/3fvjOlhhFn'",RitaLisauskas,False,Fri Apr 05 21:33:54 +0000 2019,0,1114280023530381318,
1,Twitter for Android,b'@FlamengoResenha @globoesportecom @Nilton_gomes47 Foi esse frangueiro que frango no primeiro jogo na final da copa\xe2\x80\xa6 https://t.co/axGfnbn31V',FlamengoResenha,False,Sun Jan 20 16:59:07 +0000 2019,0,1087031779838607360,
4,Twitter for iPhone,"b'Custa pegar o papel do lanche que comeu e colocar no lixo, \xc3\xa9 dif\xc3\xadcil colocar o papel de bala no seu bolso se n\xc3\xa3o ti\xe2\x80\xa6 https://t.co/o9jHn8SnZY'",,False,Wed Feb 20 20:44:51 +0000 2019,0,1098322612126650375,
0,Twitter for Android,b'@lealdalice @comlurbcomunica @OperacoesRio @Informacoes_RJ @InformeRJO @subprefznorte Aqui na rua das amendoeiras e\xe2\x80\xa6 https://t.co/DjwVOqNTVb',lealdalice,False,Fri May 10 21:59:10 +0000 2019,0,1126969957940649984,
0,Twitter Web Client,b'fui na escola de savio tinha mtt gente na rua kkkkk eu igual um lixo ne encostei na parede e fiquei kkkkk @Fluminense__rlk',,False,Thu Mar 28 21:50:31 +0000 2019,0,1111385101680545792,
0,Twitter for Android,b'@HomemCarneiro @PatriciaKarin1 @blogdopannunzio @exilado @jairbolsonaro Divulgando v\xc3\xaddeo de pornografia? Isso acont\xe2\x80\xa6 https://t.co/UxXzfTM7kx',HomemCarneiro,False,Wed Mar 06 14:05:10 +0000 2019,0,1103295460922589184,
2,Twitter for Android,"b'LEMBRETE PARA O CARNAVAL: \n\npor favor, NAO DEIXE SEU LIXO NA RUA!!!!! Isso deixa a rua SUJA e FEDENDO e \xc3\xa9 DESRESPEI\xe2\x80\xa6 https://t.co/jPA1Lp6XgM'",,False,Mon Jan 21 01:06:17 +0000 2019,1,1087154382238568448,
0,Twitter for Android,"b'Al\xc3\xb4 @Subprefeituracv, lixo ""entulho"" a C\xc3\x89U aberto na Rua Elza Guimar\xc3\xa3es, Vila Am\xc3\xa1lia /ZN, altura do N\xc2\xb0 540, pr\xc3\xb3ximo\xe2\x80\xa6 https://t.co/oZEBM3UIZD'",,False,Sun Apr 28 17:29:42 +0000 2019,0,1122553487760482304,
0,Google,b'Gostei de um v\xc3\xaddeo @YouTube https://t.co/Olz06NLP55 lixo na rua',,False,Mon Jan 14 19:14:53 +0000 2019,0,1084891620678533123,
0,Facebook,"b'Lixeiro \xc3\xa9 quem joga lixo na rua, os que pegam s\xc3\xa3o coletores !!!'",,False,Wed Jan 16 13:19:52 +0000 2019,0,1085527054165127168,
9,Twitter Web App,"b'me peguei na frente do pr\xc3\xa9dio olhando um saco pl\xc3\xa1stico transparente dan\xc3\xa7ar na rua com o vento, batendo no ch\xc3\xa3o e vo\xe2\x80\xa6 https://t.co/c6zajyqNpG'",,False,Tue Jan 08 02:46:05 +0000 2019,0,1082468455541018628,
0,Twitter Web App,b'Tava vendo o presidente falando no jornal nacional. Bem na hora chegou o caminh\xc3\xa3o de lixo na minha rua. Time perfeito',,False,Mon Apr 29 23:47:13 +0000 2019,0,1123010881904947200,
0,Twitter for Android,b'@pulseingame @CarlosBolsonaro Para de jogar lixo na rua\nV\xc3\xa7 vai ver que vai melhorar muito a cidade \nCome\xc3\xa7a por v\xc3\xa7',pulseingame,False,Fri Feb 15 22:18:53 +0000 2019,0,1096534336432672768,
0,Facebook,b'Rep\xc3\xb3rter na Rua\n\nLatam alega falta de seguran\xc3\xa7a e cancela voos no aeroporto de Bauru at\xc3\xa9 maio. Companhia questiona\xe2\x80\xa6 https://t.co/S5jplDh72Z',,False,Thu Apr 18 15:54:20 +0000 2019,0,1118905611457052672,
0,Twitter for Android,b'#VCnoJM Bom dia Ricardo assaltos no ponto de \xc3\xb4nibus na Rua Padre Feij\xc3\xb3 no bairro do Canela \xc3\xa9 fruto da falta de poli\xe2\x80\xa6 https://t.co/2tFou6YvRl',,False,Wed Apr 24 10:14:13 +0000 2019,0,1120994346571005953,
1,Twitter for iPhone,b'a \xc3\xbanica coisa q sinto falta em morar fora eh a seguran\xc3\xa7a\npoder sair na rua a qualquer hora sabendo q nada de ruim v\xe2\x80\xa6 https://t.co/dEBASY82WX',parakkooks,False,Sat May 11 01:42:56 +0000 2019,0,1127026270896783360,
0,Twitter for Android,b'#bdsp na minha rua. Tomara que falem do risco em atravessar a avenida que n\xc3\xa3o tem faixa de pedestres e da falta de\xe2\x80\xa6 https://t.co/pVaWSZKM0Z',,False,Tue May 28 10:44:01 +0000 2019,0,1133323033484169220,
2,Twitter for iPhone,"b'\xe2\x80\x9cpq n existe dia do homem pipipopo\xe2\x80\x9d \n\nsera q homens tem q lidar com machismo, falta de igualdade salarial, falta de\xe2\x80\xa6 https://t.co/zKaq6yxtrl'",,False,Fri Mar 08 15:28:17 +0000 2019,0,1104041153228345348,
0,Twitter for Android,"b'Caos no RJ, cad\xc3\xaa @MCrivella @wilsonwitzel  resultado da falta de conserva\xc3\xa7\xc3\xa3o, povo ilhado na rua sem seguran\xc3\xa7a.'",,False,Tue Apr 09 02:05:09 +0000 2019,0,1115435448896192512,
0,Twitter for Android,"b'@gueibs Culpabiliza\xc3\xa7\xc3\xa3o da v\xc3\xadtima. Voc\xc3\xaa foi assaltado pq tava com o celular na rua, e n\xc3\xa3o pela falta de seguran\xc3\xa7a e viol\xc3\xaancia da cidade...'",gueibs,False,Fri Apr 19 00:35:46 +0000 2019,0,1119036833017602048,
3,Twitter for Android,"b'De que adianta ser bem sucedido se o Brasil for um caos, se os impostos s\xc3\xa3o confiscat\xc3\xb3rios e n\xc3\xa3o se tem benef\xc3\xadcios\xe2\x80\xa6 https://t.co/6h8aUXBOx4'",davi_rangel,False,Tue Mar 26 20:29:50 +0000 2019,1,1110640020128493568,
28,Twitter Web App,"b'Aten\xc3\xa7\xc3\xa3o. Devidos a falta de seguran\xc3\xa7a moment\xc3\xa2nea na regi\xc3\xa3o do Borel, a linha 603 seguir\xc3\xa1 pela Conde de Bonfim at\xc3\xa9 a\xe2\x80\xa6 https://t.co/y9F440zzCN'",,False,Wed Mar 20 18:22:57 +0000 2019,1,1108433764806479872,
1,Twitter Web Client,"b'A segunda eu destaquei porque, \xc3\xa9 essencial saber o motivo disso, NENHUMA M\xc3\x83E COLOCA MAIS FILHOS NA RUA POR FALTA DE\xe2\x80\xa6 https://t.co/XWEo32DJJb'",,False,Wed Mar 13 21:54:20 +0000 2019,0,1105950244146159617,
0,Twitter for Android,"b'#FOXSportsradiobrasil  venha a falta de p\xc3\xbablico tem muito a ver com a falta de seguran\xc3\xa7a , pra se ter uma ideia at\xc3\xa9\xe2\x80\xa6 https://t.co/Ji46KBxIiO'",,False,Thu Mar 21 17:33:01 +0000 2019,0,1108783585979518976,
0,Twitter for Android,b'@atrizmagalhaes @LiloVLOG @benebarbosa_mvb N\xc3\xa3o foram os jogos que fizeram as crian\xc3\xa7as pararem de brincar na rua foi\xe2\x80\xa6 https://t.co/wGehCA6nqc',Vanguardneed,False,Thu Mar 14 05:46:50 +0000 2019,0,1106069154656907264,
0,Twitter for Android,b'Eu t\xc3\xb4 sempre falando sobre  a falta de seguran\xc3\xa7a no final do ensaio... agora apareceu na TV que inclusive o caveir\xc3\xa3\xe2\x80\xa6 https://t.co/fAOYdpEvTm',,False,Tue Feb 05 09:52:11 +0000 2019,0,1092722546125033474,
1,Twitter for Android,b'@BomDiaBrasil Quero que lembre que foi ele que come\xc3\xa7ou essa guerra civil !por falta de projetos na seguran\xc3\xa7a p\xc3\xbablic\xe2\x80\xa6 https://t.co/dujoDMgJqX',BomDiaBrasil,False,Tue Jan 15 10:19:04 +0000 2019,0,1085119167890710528,
0,Twitter for Android,"b'@jairbolsonaro Entre ele para n\xc3\xa3o ficar sem .\nCad\xc3\xaa os profissionais da sa\xc3\xbade? N\xc3\xa3o tem, pessoas morrem a cada 1 minu\xe2\x80\xa6 https://t.co/ZUGmhzZtJf'",Kamilly89150216,False,Thu Mar 14 10:40:48 +0000 2019,0,1106143131207172096,
0,Twitter Web App,b'@UOLNoticias A falta de seguran\xc3\xa7a gera os seguran\xc3\xa7as de rua. A falta da concorr\xc3\xaancia comercial gera os ambulantes.\xe2\x80\xa6 https://t.co/I0g2obuBRI',UOLNoticias,False,Thu Apr 25 10:26:51 +0000 2019,0,1121359913886863360,
0,Facebook,"b'V\xc3\xa3o pra baixa da \xc3\xa9gua, reclamam todo dia da falta de seguran\xc3\xa7a, que n\xc3\xa3o pode sair na rua por conta da bandidagem...\xe2\x80\xa6 https://t.co/DXqfdEreCJ'",,False,Sat Jan 05 15:27:23 +0000 2019,0,1081572876233396224,
0,Twitter for Android,"b'@GeneralMourao Sr Mour\xc3\xa3o n\xc3\xa3o culpe os games pela triste trag\xc3\xa9dia ocorrida na escola , milh\xc3\xb5es de jovens e adultos j\xe2\x80\xa6 https://t.co/KhZ44EhtrG'",GeneralMourao,False,Fri Mar 15 12:27:46 +0000 2019,0,1106532437495087104,
1,Twitter for Android,b'O pior \xc3\xa9 que ainda querem cobrar seguran\xc3\xa7a e reclamar da falta de pol\xc3\xadcia na rua e prendendo bandidos. Mas me diz c\xe2\x80\xa6 https://t.co/zl7IemVZg1',EdyannB,False,Sun Apr 28 01:09:12 +0000 2019,0,1122306739720921089,
0,Facebook,"b'O que atrapalham os pedestres s\xc3\xa3o os buracos na cal\xc3\xa7ada, na rua, a falta de seguran\xc3\xa7a, e agora a falta de no\xc3\xa7\xc3\xa3o ! \xf0\x9f\x98\xa1\xe2\x80\xa6 https://t.co/VhG9B2MQzk'",,False,Wed Apr 17 13:24:29 +0000 2019,0,1118505512402862080,
0,Twitter for iPhone,b'aqui na minha cidade uma menina de 16 anos foi estuprada por TR\xc3\x8aS CARAS E GRAVARAM ELA MANO PQP EU FICO COM TANTO M\xe2\x80\xa6 https://t.co/8VLHfguhom',,False,Mon May 06 14:58:24 +0000 2019,0,1125414515259191297,
0,Twitter for Android,"b'Uma pena, pois na sua \xc3\xa9poca n\xc3\xa3o tinha falta de seguran\xc3\xa7a e uma viol\xc3\xaancia absurda que impedia as crian\xc3\xa7as de se dive\xe2\x80\xa6 https://t.co/3XYwn6AylW'",NickLoL04,False,Thu Apr 04 19:20:35 +0000 2019,0,1113884083204055043,
0,Twitter for Android,"b'Sou a favor pela seguran\xc3\xa7a, novo governo, inclusive pela a\xc3\xa7\xc3\xa3o do ex\xc3\xa9rcito na rua. Mas falta de preparo \xc3\xa9 inaceit\xc3\xa1ve\xe2\x80\xa6 https://t.co/cXhQQPBQnF'",,False,Tue Apr 09 03:05:13 +0000 2019,0,1115450565356552193,
13,TweetDeck,b'Blitz Estad\xc3\xa3o: Falta de seguran\xc3\xa7a deixa motoristas apreensivos na regi\xc3\xa3o da Rua do Glic\xc3\xa9rio https://t.co/FPtAija3YI',,False,Wed Apr 17 06:00:01 +0000 2019,0,1118393659727106049,
